CBSA,MNAME,Year,Tot_Pop,TNC_CLUSTER,TOT_POP_CLUSTER,TOTAL_YEARLY_POPULATION,POP_SHARE,TOTAL_TRIPS_PER_CAPITA,TNC_TRIPS_SCALED,TOTAL_TNC_TRIPS_PER_CLUSTER,TRIPS_SCALED,Scale_2,TNC_TRIPS,TNC_TRIPS_PER_CAPITA_CLUSTER
33340,"Milwaukee-Waukesha-West Allis, WI Metro Area",2016,1572482,21,81851382,240308609,0.034537706,4.205089803,4.132032164,344.1924118,338.2125431,0.561718437,190,2.3
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",2016,1865535,21,81851382,240308609,0.034537706,4.205089803,4.132032164,344.1924118,338.2125431,0.561718437,190,2.3
35300,"New Haven-Milford, CT Metro Area",2016,856875,21,81851382,240308609,0.034537706,4.205089803,4.132032164,344.1924118,338.2125431,0.561718437,190,2.3
35380,"New Orleans-Metairie-Kenner, LA Metro Area",2016,1268883,21,81851382,240308609,0.034537706,4.205089803,4.132032164,344.1924118,338.2125431,0.561718437,190,2.3
35840,"North Port-Bradenton-Sarasota, FL Metro Area",2016,788457,21,81851382,240308609,0.034537706,4.205089803,4.132032164,344.1924118,338.2125431,0.561718437,190,2.3
36420,"Oklahoma City, OK Metro Area",2016,1373211,21,81851382,240308609,0.034537706,4.205089803,4.132032164,344.1924118,338.2125431,0.561718437,190,2.3
36500,"Olympia, WA Metro Area",2016,275222,21,81851382,240308609,0.034537706,4.205089803,4.132032164,344.1924118,338.2125431,0.561718437,190,2.3
36740,"Orlando-Kissimmee-Sanford, FL Metro Area",2016,2441257,21,81851382,240308609,0.034537706,4.205089803,4.132032164,344.1924118,338.2125431,0.561718437,190,2.3
37100,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",2016,849738,21,81851382,240308609,0.034537706,4.205089803,4.132032164,344.1924118,338.2125431,0.561718437,190,2.3
38860,"Portland-South Portland-Biddeford, ME Metro Area",2016,529657,21,81851382,240308609,0.034537706,4.205089803,4.132032164,344.1924118,338.2125431,0.561718437,190,2.3
39300,"Providence-New Bedford-Fall River, RI-MA Metro Area",2016,1614750,21,81851382,240308609,0.034537706,4.205089803,4.132032164,344.1924118,338.2125431,0.561718437,190,2.3
39580,"Raleigh-Cary, NC Metro Area",2016,1302946,21,81851382,240308609,0.034537706,4.205089803,4.132032164,344.1924118,338.2125431,0.561718437,190,2.3
39900,"Reno-Sparks, NV Metro Area",2016,457387,21,81851382,240308609,0.034537706,4.205089803,4.132032164,344.1924118,338.2125431,0.561718437,190,2.3
40060,"Richmond, VA Metro Area",2016,1282066,21,81851382,240308609,0.034537706,4.205089803,4.132032164,344.1924118,338.2125431,0.561718437,190,2.3
40140,"Riverside-San Bernardino-Ontario, CA Metro Area",2016,4527837,21,81851382,240308609,0.034537706,4.205089803,4.132032164,344.1924118,338.2125431,0.561718437,190,2.3
40900,"Sacramento--Arden-Arcade--Roseville, CA Metro Area",2016,2296418,21,81851382,240308609,0.034537706,4.205089803,4.132032164,344.1924118,338.2125431,0.561718437,190,2.3
41500,"Salinas, CA Metro Area",2016,435232,21,81851382,240308609,0.034537706,4.205089803,4.132032164,344.1924118,338.2125431,0.561718437,190,2.3
41620,"Salt Lake City, UT Metro Area",2016,1186187,21,81851382,240308609,0.034537706,4.205089803,4.132032164,344.1924118,338.2125431,0.561718437,190,2.3
41700,"San Antonio-New Braunfels, TX Metro Area",2016,2429609,21,81851382,240308609,0.034537706,4.205089803,4.132032164,344.1924118,338.2125431,0.561718437,190,2.3
42060,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",2016,,21,81851382,240308609,0.034537706,4.205089803,4.132032164,344.1924118,338.2125431,0.561718437,190,2.3
42100,"Santa Cruz-Watsonville, CA Metro Area",2016,274673,21,81851382,240308609,0.034537706,4.205089803,4.132032164,344.1924118,338.2125431,0.561718437,190,2.3
44060,"Spokane, WA Metro Area",2016,556264,21,81851382,240308609,0.034537706,4.205089803,4.132032164,344.1924118,338.2125431,0.561718437,190,2.3
44140,"Springfield, MA Metro Area",2016,630283,21,81851382,240308609,0.034537706,4.205089803,4.132032164,344.1924118,338.2125431,0.561718437,190,2.3
41180,"St. Louis, MO-IL Metro Area",2016,2807954,21,81851382,240308609,0.034537706,4.205089803,4.132032164,344.1924118,338.2125431,0.561718437,190,2.3
44700,"Stockton, CA Metro Area",2016,733709,21,81851382,240308609,0.034537706,4.205089803,4.132032164,344.1924118,338.2125431,0.561718437,190,2.3
45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",2016,3032171,21,81851382,240308609,0.034537706,4.205089803,4.132032164,344.1924118,338.2125431,0.561718437,190,2.3
46060,"Tucson, AZ Metro Area",2016,1016206,21,81851382,240308609,0.034537706,4.205089803,4.132032164,344.1924118,338.2125431,0.561718437,190,2.3
47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",2016,1725937,21,81851382,240308609,0.034537706,4.205089803,4.132032164,344.1924118,338.2125431,0.561718437,190,2.3
49340,"Worcester, MA Metro Area",2016,935781,21,81851382,240308609,0.034537706,4.205089803,4.132032164,344.1924118,338.2125431,0.561718437,190,2.3
10420,"Akron, OH Metro Area",2017,703505,21,83298580,253371069,0.033007762,4.4,4.4,366.513752,366.513752,0.820035309,300.6,3.6
10740,"Albuquerque, NM Metro Area",2017,913113,21,83298580,253371069,0.033007762,4.4,4.4,366.513752,366.513752,0.820035309,300.6,3.6
10900,"Allentown-Bethlehem-Easton, PA-NJ Metro Area",2017,840550,21,83298580,253371069,0.033007762,4.4,4.4,366.513752,366.513752,0.820035309,300.6,3.6
11460,"Ann Arbor, MI Metro Area",2017,367627,21,83298580,253371069,0.033007762,4.4,4.4,366.513752,366.513752,0.820035309,300.6,3.6
12420,"Austin-Round Rock-San Marcos, TX Metro Area",2017,2115827,21,83298580,253371069,0.033007762,4.4,4.4,366.513752,366.513752,0.820035309,300.6,3.6
12700,"Barnstable Town, MA Metro Area",2017,213444,21,83298580,253371069,0.033007762,4.4,4.4,366.513752,366.513752,0.820035309,300.6,3.6
13820,"Birmingham-Hoover, AL Metro Area",2017,1149807,21,83298580,253371069,0.033007762,4.4,4.4,366.513752,366.513752,0.820035309,300.6,3.6
14740,"Bremerton-Silverdale, WA Metro Area",2017,266414,21,83298580,253371069,0.033007762,4.4,4.4,366.513752,366.513752,0.820035309,300.6,3.6
14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",2017,949921,21,83298580,253371069,0.033007762,4.4,4.4,366.513752,366.513752,0.820035309,300.6,3.6
16580,"Champaign-Urbana, IL Metro Area",2017,241000,21,83298580,253371069,0.033007762,4.4,4.4,366.513752,366.513752,0.820035309,300.6,3.6
16740,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area",2017,2525305,21,83298580,253371069,0.033007762,4.4,4.4,366.513752,366.513752,0.820035309,300.6,3.6
17140,"Cincinnati-Middletown, OH-KY-IN Metro Area",2017,2180746,21,83298580,253371069,0.033007762,4.4,4.4,366.513752,366.513752,0.820035309,300.6,3.6
17460,"Cleveland-Elyria-Mentor, OH Metro Area",2017,2058844,21,83298580,253371069,0.033007762,4.4,4.4,366.513752,366.513752,0.820035309,300.6,3.6
18140,"Columbus, OH Metro Area",2017,2078725,21,83298580,253371069,0.033007762,4.4,4.4,366.513752,366.513752,0.820035309,300.6,3.6
19380,"Dayton, OH Metro Area",2017,803416,21,83298580,253371069,0.033007762,4.4,4.4,366.513752,366.513752,0.820035309,300.6,3.6
19660,"Deltona-Daytona Beach-Ormond Beach, FL Metro Area",2017,649202,21,83298580,253371069,0.033007762,4.4,4.4,366.513752,366.513752,0.820035309,300.6,3.6
19820,"Detroit-Warren-Livonia, MI Metro Area",2017,4313002,21,83298580,253371069,0.033007762,4.4,4.4,366.513752,366.513752,0.820035309,300.6,3.6
20500,"Durham-Chapel Hill, NC Metro Area",2017,567428,21,83298580,253371069,0.033007762,4.4,4.4,366.513752,366.513752,0.820035309,300.6,3.6
21340,"El Paso, TX Metro Area",2017,842677,21,83298580,253371069,0.033007762,4.4,4.4,366.513752,366.513752,0.820035309,300.6,3.6
23420,"Fresno, CA Metro Area",2017,989255,21,83298580,253371069,0.033007762,4.4,4.4,366.513752,366.513752,0.820035309,300.6,3.6
24340,"Grand Rapids-Wyoming, MI Metro Area",2017,1059113,21,83298580,253371069,0.033007762,4.4,4.4,366.513752,366.513752,0.820035309,300.6,3.6
25420,"Harrisburg-Carlisle, PA Metro Area",2017,571903,21,83298580,253371069,0.033007762,4.4,4.4,366.513752,366.513752,0.820035309,300.6,3.6
25540,"Hartford-West Hartford-East Hartford, CT Metro Area",2017,1210259,21,83298580,253371069,0.033007762,4.4,4.4,366.513752,366.513752,0.820035309,300.6,3.6
26900,"Indianapolis-Carmel, IN Metro Area",2017,2027059,21,83298580,253371069,0.033007762,4.4,4.4,366.513752,366.513752,0.820035309,300.6,3.6
27260,"Jacksonville, FL Metro Area",2017,1504980,21,83298580,253371069,0.033007762,4.4,4.4,366.513752,366.513752,0.820035309,300.6,3.6
28140,"Kansas City, MO-KS Metro Area",2017,2126945,21,83298580,253371069,0.033007762,4.4,4.4,366.513752,366.513752,0.820035309,300.6,3.6
28420,"Kennewick-Pasco-Richland, WA Metro Area",2017,290296,21,83298580,253371069,0.033007762,4.4,4.4,366.513752,366.513752,0.820035309,300.6,3.6
29540,"Lancaster, PA Metro Area",2017,542903,21,83298580,253371069,0.033007762,4.4,4.4,366.513752,366.513752,0.820035309,300.6,3.6
29620,"Lansing-East Lansing, MI Metro Area",2017,477656,21,83298580,253371069,0.033007762,4.4,4.4,366.513752,366.513752,0.820035309,300.6,3.6
29820,"Las Vegas-Paradise, NV Metro Area",2017,2204079,21,83298580,253371069,0.033007762,4.4,4.4,366.513752,366.513752,0.820035309,300.6,3.6
31140,"Louisville, Jefferson County, KY-IN Metro Area",2017,1293722,21,83298580,253371069,0.033007762,4.4,4.4,366.513752,366.513752,0.820035309,300.6,3.6
31540,"Madison, WI Metro Area",2017,654230,21,83298580,253371069,0.033007762,4.4,4.4,366.513752,366.513752,0.820035309,300.6,3.6
32820,"Memphis, TN-MS-AR Metro Area",2017,1346626,21,83298580,253371069,0.033007762,4.4,4.4,366.513752,366.513752,0.820035309,300.6,3.6
33340,"Milwaukee-Waukesha-West Allis, WI Metro Area",2017,1576236,21,83298580,253371069,0.033007762,4.4,4.4,366.513752,366.513752,0.820035309,300.6,3.6
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",2017,1904226,21,83298580,253371069,0.033007762,4.4,4.4,366.513752,366.513752,0.820035309,300.6,3.6
35300,"New Haven-Milford, CT Metro Area",2017,860435,21,83298580,253371069,0.033007762,4.4,4.4,366.513752,366.513752,0.820035309,300.6,3.6
35380,"New Orleans-Metairie-Kenner, LA Metro Area",2017,1275762,21,83298580,253371069,0.033007762,4.4,4.4,366.513752,366.513752,0.820035309,300.6,3.6
35840,"North Port-Bradenton-Sarasota, FL Metro Area",2017,804690,21,83298580,253371069,0.033007762,4.4,4.4,366.513752,366.513752,0.820035309,300.6,3.6
36420,"Oklahoma City, OK Metro Area",2017,1383737,21,83298580,253371069,0.033007762,4.4,4.4,366.513752,366.513752,0.820035309,300.6,3.6
36500,"Olympia, WA Metro Area",2017,280588,21,83298580,253371069,0.033007762,4.4,4.4,366.513752,366.513752,0.820035309,300.6,3.6
36740,"Orlando-Kissimmee-Sanford, FL Metro Area",2017,2509831,21,83298580,253371069,0.033007762,4.4,4.4,366.513752,366.513752,0.820035309,300.6,3.6
37100,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",2017,854223,21,83298580,253371069,0.033007762,4.4,4.4,366.513752,366.513752,0.820035309,300.6,3.6
38860,"Portland-South Portland-Biddeford, ME Metro Area",2017,532083,21,83298580,253371069,0.033007762,4.4,4.4,366.513752,366.513752,0.820035309,300.6,3.6
39300,"Providence-New Bedford-Fall River, RI-MA Metro Area",2017,1621122,21,83298580,253371069,0.033007762,4.4,4.4,366.513752,366.513752,0.820035309,300.6,3.6
39580,"Raleigh-Cary, NC Metro Area",2017,1335079,21,83298580,253371069,0.033007762,4.4,4.4,366.513752,366.513752,0.820035309,300.6,3.6
39900,"Reno-Sparks, NV Metro Area",2017,465208,21,83298580,253371069,0.033007762,4.4,4.4,366.513752,366.513752,0.820035309,300.6,3.6
40060,"Richmond, VA Metro Area",2017,1301540,21,83298580,253371069,0.033007762,4.4,4.4,366.513752,366.513752,0.820035309,300.6,3.6
40140,"Riverside-San Bernardino-Ontario, CA Metro Area",2017,4580670,21,83298580,253371069,0.033007762,4.4,4.4,366.513752,366.513752,0.820035309,300.6,3.6
40900,"Sacramento--Arden-Arcade--Roseville, CA Metro Area",2017,2324884,21,83298580,253371069,0.033007762,4.4,4.4,366.513752,366.513752,0.820035309,300.6,3.6
41500,"Salinas, CA Metro Area",2017,437907,21,83298580,253371069,0.033007762,4.4,4.4,366.513752,366.513752,0.820035309,300.6,3.6
41620,"Salt Lake City, UT Metro Area",2017,1203105,21,83298580,253371069,0.033007762,4.4,4.4,366.513752,366.513752,0.820035309,300.6,3.6
41700,"San Antonio-New Braunfels, TX Metro Area",2017,2473974,21,83298580,253371069,0.033007762,4.4,4.4,366.513752,366.513752,0.820035309,300.6,3.6
42060,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",2017,,21,83298580,253371069,0.033007762,4.4,4.4,366.513752,366.513752,0.820035309,300.6,3.6
42100,"Santa Cruz-Watsonville, CA Metro Area",2017,275897,21,83298580,253371069,0.033007762,4.4,4.4,366.513752,366.513752,0.820035309,300.6,3.6
44060,"Spokane, WA Metro Area",2017,564291,21,83298580,253371069,0.033007762,4.4,4.4,366.513752,366.513752,0.820035309,300.6,3.6
44140,"Springfield, MA Metro Area",2017,631652,21,83298580,253371069,0.033007762,4.4,4.4,366.513752,366.513752,0.820035309,300.6,3.6
41180,"St. Louis, MO-IL Metro Area",2017,2807216,21,83298580,253371069,0.033007762,4.4,4.4,366.513752,366.513752,0.820035309,300.6,3.6
44700,"Stockton, CA Metro Area",2017,745424,21,83298580,253371069,0.033007762,4.4,4.4,366.513752,366.513752,0.820035309,300.6,3.6
45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",2017,3091399,21,83298580,253371069,0.033007762,4.4,4.4,366.513752,366.513752,0.820035309,300.6,3.6
46060,"Tucson, AZ Metro Area",2017,1022769,21,83298580,253371069,0.033007762,4.4,4.4,366.513752,366.513752,0.820035309,300.6,3.6
47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",2017,1724388,21,83298580,253371069,0.033007762,4.4,4.4,366.513752,366.513752,0.820035309,300.6,3.6
49340,"Worcester, MA Metro Area",2017,942475,21,83298580,253371069,0.033007762,4.4,4.4,366.513752,366.513752,0.820035309,300.6,3.6
10420,"Akron, OH Metro Area",2018,703962.5,21,80433710.25,549604549,0.146348334,4.556718208,4.4,366.513752,353.9083251,0.614032648,217.3,2.7
10740,"Albuquerque, NM Metro Area",2018,914433.5,21,80433710.25,549604549,0.146348334,4.556718208,4.4,366.513752,353.9083251,0.614032648,217.3,2.7
10900,"Allentown-Bethlehem-Easton, PA-NJ Metro Area",2018,845054.75,21,80433710.25,549604549,0.146348334,4.556718208,4.4,366.513752,353.9083251,0.614032648,217.3,2.7
11460,"Ann Arbor, MI Metro Area",2018,371272.75,21,80433710.25,549604549,0.146348334,4.556718208,4.4,366.513752,353.9083251,0.614032648,217.3,2.7
12420,"Austin-Round Rock-San Marcos, TX Metro Area",2018,2174279.75,21,80433710.25,549604549,0.146348334,4.556718208,4.4,366.513752,353.9083251,0.614032648,217.3,2.7
12700,"Barnstable Town, MA Metro Area",2018,212805.75,21,80433710.25,549604549,0.146348334,4.556718208,4.4,366.513752,353.9083251,0.614032648,217.3,2.7
13820,"Birmingham-Hoover, AL Metro Area",2018,1152042,21,80433710.25,549604549,0.146348334,4.556718208,4.4,366.513752,353.9083251,0.614032648,217.3,2.7
14740,"Bremerton-Silverdale, WA Metro Area",2018,268786.25,21,80433710.25,549604549,0.146348334,4.556718208,4.4,366.513752,353.9083251,0.614032648,217.3,2.7
14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",2018,953260,21,80433710.25,549604549,0.146348334,4.556718208,4.4,366.513752,353.9083251,0.614032648,217.3,2.7
16580,"Champaign-Urbana, IL Metro Area",2018,241896,21,80433710.25,549604549,0.146348334,4.556718208,4.4,366.513752,353.9083251,0.614032648,217.3,2.7
16740,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area",2018,2575536,21,80433710.25,549604549,0.146348334,4.556718208,4.4,366.513752,353.9083251,0.614032648,217.3,2.7
17140,"Cincinnati-Middletown, OH-KY-IN Metro Area",2018,2195752.75,21,80433710.25,549604549,0.146348334,4.556718208,4.4,366.513752,353.9083251,0.614032648,217.3,2.7
17460,"Cleveland-Elyria-Mentor, OH Metro Area",2018,2059968.5,21,80433710.25,549604549,0.146348334,4.556718208,4.4,366.513752,353.9083251,0.614032648,217.3,2.7
18140,"Columbus, OH Metro Area",2018,2111600.75,21,80433710.25,549604549,0.146348334,4.556718208,4.4,366.513752,353.9083251,0.614032648,217.3,2.7
19380,"Dayton, OH Metro Area",2018,805409.25,21,80433710.25,549604549,0.146348334,4.556718208,4.4,366.513752,353.9083251,0.614032648,217.3,2.7
19660,"Deltona-Daytona Beach-Ormond Beach, FL Metro Area",2018,661446.75,21,80433710.25,549604549,0.146348334,4.556718208,4.4,366.513752,353.9083251,0.614032648,217.3,2.7
19820,"Detroit-Warren-Livonia, MI Metro Area",2018,4323434.25,21,80433710.25,549604549,0.146348334,4.556718208,4.4,366.513752,353.9083251,0.614032648,217.3,2.7
20500,"Durham-Chapel Hill, NC Metro Area",2018,575108.25,21,80433710.25,549604549,0.146348334,4.556718208,4.4,366.513752,353.9083251,0.614032648,217.3,2.7
21340,"El Paso, TX Metro Area",2018,844123,21,80433710.25,549604549,0.146348334,4.556718208,4.4,366.513752,353.9083251,0.614032648,217.3,2.7
23420,"Fresno, CA Metro Area",2018,997523.5,21,80433710.25,549604549,0.146348334,4.556718208,4.4,366.513752,353.9083251,0.614032648,217.3,2.7
24340,"Grand Rapids-Wyoming, MI Metro Area",2018,1070252.5,21,80433710.25,549604549,0.146348334,4.556718208,4.4,366.513752,353.9083251,0.614032648,217.3,2.7
25420,"Harrisburg-Carlisle, PA Metro Area",2018,575562.25,21,80433710.25,549604549,0.146348334,4.556718208,4.4,366.513752,353.9083251,0.614032648,217.3,2.7
25540,"Hartford-West Hartford-East Hartford, CT Metro Area",2018,1211704.25,21,80433710.25,549604549,0.146348334,4.556718208,4.4,366.513752,353.9083251,0.614032648,217.3,2.7
26900,"Indianapolis-Carmel, IN Metro Area",2018,2049446.75,21,80433710.25,549604549,0.146348334,4.556718208,4.4,366.513752,353.9083251,0.614032648,217.3,2.7
27260,"Jacksonville, FL Metro Area",2018,1532238.75,21,80433710.25,549604549,0.146348334,4.556718208,4.4,366.513752,353.9083251,0.614032648,217.3,2.7
28140,"Kansas City, MO-KS Metro Area",2018,2148029,21,80433710.25,549604549,0.146348334,4.556718208,4.4,366.513752,353.9083251,0.614032648,217.3,2.7
28420,"Kennewick-Pasco-Richland, WA Metro Area",2018,296316,21,80433710.25,549604549,0.146348334,4.556718208,4.4,366.513752,353.9083251,0.614032648,217.3,2.7
29540,"Lancaster, PA Metro Area",2018,546674.25,21,80433710.25,549604549,0.146348334,4.556718208,4.4,366.513752,353.9083251,0.614032648,217.3,2.7
29620,"Lansing-East Lansing, MI Metro Area",2018,480279.5,21,80433710.25,549604549,0.146348334,4.556718208,4.4,366.513752,353.9083251,0.614032648,217.3,2.7
29820,"Las Vegas-Paradise, NV Metro Area",2018,2250606,21,80433710.25,549604549,0.146348334,4.556718208,4.4,366.513752,353.9083251,0.614032648,217.3,2.7
31140,"Louisville, Jefferson County, KY-IN Metro Area",2018,1302531.25,21,80433710.25,549604549,0.146348334,4.556718208,4.4,366.513752,353.9083251,0.614032648,217.3,2.7
31540,"Madison, WI Metro Area",2018,660091.75,21,80433710.25,549604549,0.146348334,4.556718208,4.4,366.513752,353.9083251,0.614032648,217.3,2.7
32820,"Memphis, TN-MS-AR Metro Area",2018,1347484,21,80433710.25,549604549,0.146348334,4.556718208,4.4,366.513752,353.9083251,0.614032648,217.3,2.7
33340,"Milwaukee-Waukesha-West Allis, WI Metro Area",2018,1578235.25,21,80433710.25,549604549,0.146348334,4.556718208,4.4,366.513752,353.9083251,0.614032648,217.3,2.7
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",2018,1942053.5,21,80433710.25,549604549,0.146348334,4.556718208,4.4,366.513752,353.9083251,0.614032648,217.3,2.7
35300,"New Haven-Milford, CT Metro Area",2018,862456.25,21,80433710.25,549604549,0.146348334,4.556718208,4.4,366.513752,353.9083251,0.614032648,217.3,2.7
35380,"New Orleans-Metairie-Kenner, LA Metro Area",2018,1282420,21,80433710.25,549604549,0.146348334,4.556718208,4.4,366.513752,353.9083251,0.614032648,217.3,2.7
35840,"North Port-Bradenton-Sarasota, FL Metro Area",2018,821749.5,21,80433710.25,549604549,0.146348334,4.556718208,4.4,366.513752,353.9083251,0.614032648,217.3,2.7
36420,"Oklahoma City, OK Metro Area",2018,1395321.25,21,80433710.25,549604549,0.146348334,4.556718208,4.4,366.513752,353.9083251,0.614032648,217.3,2.7
36500,"Olympia, WA Metro Area",2018,286034,21,80433710.25,549604549,0.146348334,4.556718208,4.4,366.513752,353.9083251,0.614032648,217.3,2.7
36740,"Orlando-Kissimmee-Sanford, FL Metro Area",2018,2574791.25,21,80433710.25,549604549,0.146348334,4.556718208,4.4,366.513752,353.9083251,0.614032648,217.3,2.7
37100,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",2018,857387.25,21,80433710.25,549604549,0.146348334,4.556718208,4.4,366.513752,353.9083251,0.614032648,217.3,2.7
38860,"Portland-South Portland-Biddeford, ME Metro Area",2018,534743,21,80433710.25,549604549,0.146348334,4.556718208,4.4,366.513752,353.9083251,0.614032648,217.3,2.7
39300,"Providence-New Bedford-Fall River, RI-MA Metro Area",2018,1626321,21,80433710.25,549604549,0.146348334,4.556718208,4.4,366.513752,353.9083251,0.614032648,217.3,2.7
39580,"Raleigh-Cary, NC Metro Area",2018,1366523.25,21,80433710.25,549604549,0.146348334,4.556718208,4.4,366.513752,353.9083251,0.614032648,217.3,2.7
39900,"Reno-Sparks, NV Metro Area",2018,472636,21,80433710.25,549604549,0.146348334,4.556718208,4.4,366.513752,353.9083251,0.614032648,217.3,2.7
40060,"Richmond, VA Metro Area",2018,1318876.5,21,80433710.25,549604549,0.146348334,4.556718208,4.4,366.513752,353.9083251,0.614032648,217.3,2.7
40140,"Riverside-San Bernardino-Ontario, CA Metro Area",2018,4629964.25,21,80433710.25,549604549,0.146348334,4.556718208,4.4,366.513752,353.9083251,0.614032648,217.3,2.7
40900,"Sacramento--Arden-Arcade--Roseville, CA Metro Area",2018,2351789.5,21,80433710.25,549604549,0.146348334,4.556718208,4.4,366.513752,353.9083251,0.614032648,217.3,2.7
41500,"Salinas, CA Metro Area",2018,440246.75,21,80433710.25,549604549,0.146348334,4.556718208,4.4,366.513752,353.9083251,0.614032648,217.3,2.7
41620,"Salt Lake City, UT Metro Area",2018,1219773.75,21,80433710.25,549604549,0.146348334,4.556718208,4.4,366.513752,353.9083251,0.614032648,217.3,2.7
41700,"San Antonio-New Braunfels, TX Metro Area",2018,2519193,21,80433710.25,549604549,0.146348334,4.556718208,4.4,366.513752,353.9083251,0.614032648,217.3,2.7
42060,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",2018,,21,80433710.25,549604549,0.146348334,4.556718208,4.4,366.513752,353.9083251,0.614032648,217.3,2.7
42100,"Santa Cruz-Watsonville, CA Metro Area",2018,276946.75,21,80433710.25,549604549,0.146348334,4.556718208,4.4,366.513752,353.9083251,0.614032648,217.3,2.7
44060,"Spokane, WA Metro Area",2018,572675.5,21,80433710.25,549604549,0.146348334,4.556718208,4.4,366.513752,353.9083251,0.614032648,217.3,2.7
44140,"Springfield, MA Metro Area",2018,632254,21,80433710.25,549604549,0.146348334,4.556718208,4.4,366.513752,353.9083251,0.614032648,217.3,2.7
41180,"St. Louis, MO-IL Metro Area",2018,2805572.75,21,80433710.25,549604549,0.146348334,4.556718208,4.4,366.513752,353.9083251,0.614032648,217.3,2.7
44700,"Stockton, CA Metro Area",2018,756111,21,80433710.25,549604549,0.146348334,4.556718208,4.4,366.513752,353.9083251,0.614032648,217.3,2.7
45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",2018,3150056.5,21,80433710.25,549604549,0.146348334,4.556718208,4.4,366.513752,353.9083251,0.614032648,217.3,2.7
46060,"Tucson, AZ Metro Area",2018,1029236.5,21,80433710.25,549604549,0.146348334,4.556718208,4.4,366.513752,353.9083251,0.614032648,217.3,2.7
47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",2018,1723872.75,21,80433710.25,549604549,0.146348334,4.556718208,4.4,366.513752,353.9083251,0.614032648,217.3,2.7
49340,"Worcester, MA Metro Area",2018,947556.75,21,80433710.25,549604549,0.146348334,4.556718208,4.4,366.513752,353.9083251,0.614032648,217.3,2.7
10500,"Albany, GA Metro Area",2015,156997,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
10580,"Albany-Schenectady-Troy, NY Metro Area",2015,881830,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
11020,"Altoona, PA Metro Area",2015,125593,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
11180,"Ames, IA Metro Area",2015,96021,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
11260,"Anchorage, AK Metro Area",2015,399790,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
11540,"Appleton, WI Metro Area",2015,233007,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
11700,"Asheville, NC Metro Area",2015,446840,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
12020,"Athens-Clarke County, GA Metro Area",2015,201813,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
12260,"Augusta-Richmond County, GA-SC Metro Area",2015,590772,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
12540,"Bakersfield-Delano, CA Metro Area",2015,882176,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
12940,"Baton Rouge, LA Metro Area",2015,830480,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
13020,"Bay City, MI Metro Area",2015,105659,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
13140,"Beaumont-Port Arthur, TX Metro Area",2015,408216,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
13380,"Bellingham, WA Metro Area",2015,212284,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
13460,"Bend, OR Metro Area",2015,175268,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
13740,"Billings, MT Metro Area",2015,169329,22,22529422,213074972,0.105734718,4.346757737,1.934208343,97.92993939,43.576596,0.371544144,16.2,0.7
