GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC03_EST_VC08,HC03_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC03_EST_VC12,HC03_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC01_EST_VC14,HC01_MOE_VC14,HC02_EST_VC14,HC02_MOE_VC14,HC03_EST_VC14,HC03_MOE_VC14,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC03_EST_VC16,HC03_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC03_EST_VC17,HC03_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC03_EST_VC20,HC03_MOE_VC20,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC03_EST_VC22,HC03_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC03_EST_VC23,HC03_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC03_EST_VC24,HC03_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC03_EST_VC25,HC03_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC03_EST_VC26,HC03_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC03_EST_VC27,HC03_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC03_EST_VC28,HC03_MOE_VC28,HC01_EST_VC29,HC01_MOE_VC29,HC02_EST_VC29,HC02_MOE_VC29,HC03_EST_VC29,HC03_MOE_VC29,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC03_EST_VC30,HC03_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC03_EST_VC31,HC03_MOE_VC31,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC03_EST_VC33,HC03_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC03_EST_VC34,HC03_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC03_EST_VC35,HC03_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC03_EST_VC36,HC03_MOE_VC36,HC01_EST_VC37,HC01_MOE_VC37,HC02_EST_VC37,HC02_MOE_VC37,HC03_EST_VC37,HC03_MOE_VC37,HC01_EST_VC39,HC01_MOE_VC39,HC02_EST_VC39,HC02_MOE_VC39,HC03_EST_VC39,HC03_MOE_VC39,HC01_EST_VC40,HC01_MOE_VC40,HC02_EST_VC40,HC02_MOE_VC40,HC03_EST_VC40,HC03_MOE_VC40
Id,Id2,Geography,Total; Estimate; Total population,Total; Margin of Error; Total population,Male; Estimate; Total population,Male; Margin of Error; Total population,Female; Estimate; Total population,Female; Margin of Error; Total population,Total; Estimate; Total population - AGE - Under 5 years,Total; Margin of Error; Total population - AGE - Under 5 years,Male; Estimate; Total population - AGE - Under 5 years,Male; Margin of Error; Total population - AGE - Under 5 years,Female; Estimate; Total population - AGE - Under 5 years,Female; Margin of Error; Total population - AGE - Under 5 years,Total; Estimate; Total population - AGE - 5 to 9 years,Total; Margin of Error; Total population - AGE - 5 to 9 years,Male; Estimate; Total population - AGE - 5 to 9 years,Male; Margin of Error; Total population - AGE - 5 to 9 years,Female; Estimate; Total population - AGE - 5 to 9 years,Female; Margin of Error; Total population - AGE - 5 to 9 years,Total; Estimate; Total population - AGE - 10 to 14 years,Total; Margin of Error; Total population - AGE - 10 to 14 years,Male; Estimate; Total population - AGE - 10 to 14 years,Male; Margin of Error; Total population - AGE - 10 to 14 years,Female; Estimate; Total population - AGE - 10 to 14 years,Female; Margin of Error; Total population - AGE - 10 to 14 years,Total; Estimate; Total population - AGE - 15 to 19 years,Total; Margin of Error; Total population - AGE - 15 to 19 years,Male; Estimate; Total population - AGE - 15 to 19 years,Male; Margin of Error; Total population - AGE - 15 to 19 years,Female; Estimate; Total population - AGE - 15 to 19 years,Female; Margin of Error; Total population - AGE - 15 to 19 years,Total; Estimate; Total population - AGE - 20 to 24 years,Total; Margin of Error; Total population - AGE - 20 to 24 years,Male; Estimate; Total population - AGE - 20 to 24 years,Male; Margin of Error; Total population - AGE - 20 to 24 years,Female; Estimate; Total population - AGE - 20 to 24 years,Female; Margin of Error; Total population - AGE - 20 to 24 years,Total; Estimate; Total population - AGE - 25 to 29 years,Total; Margin of Error; Total population - AGE - 25 to 29 years,Male; Estimate; Total population - AGE - 25 to 29 years,Male; Margin of Error; Total population - AGE - 25 to 29 years,Female; Estimate; Total population - AGE - 25 to 29 years,Female; Margin of Error; Total population - AGE - 25 to 29 years,Total; Estimate; Total population - AGE - 30 to 34 years,Total; Margin of Error; Total population - AGE - 30 to 34 years,Male; Estimate; Total population - AGE - 30 to 34 years,Male; Margin of Error; Total population - AGE - 30 to 34 years,Female; Estimate; Total population - AGE - 30 to 34 years,Female; Margin of Error; Total population - AGE - 30 to 34 years,Total; Estimate; Total population - AGE - 35 to 39 years,Total; Margin of Error; Total population - AGE - 35 to 39 years,Male; Estimate; Total population - AGE - 35 to 39 years,Male; Margin of Error; Total population - AGE - 35 to 39 years,Female; Estimate; Total population - AGE - 35 to 39 years,Female; Margin of Error; Total population - AGE - 35 to 39 years,Total; Estimate; Total population - AGE - 40 to 44 years,Total; Margin of Error; Total population - AGE - 40 to 44 years,Male; Estimate; Total population - AGE - 40 to 44 years,Male; Margin of Error; Total population - AGE - 40 to 44 years,Female; Estimate; Total population - AGE - 40 to 44 years,Female; Margin of Error; Total population - AGE - 40 to 44 years,Total; Estimate; Total population - AGE - 45 to 49 years,Total; Margin of Error; Total population - AGE - 45 to 49 years,Male; Estimate; Total population - AGE - 45 to 49 years,Male; Margin of Error; Total population - AGE - 45 to 49 years,Female; Estimate; Total population - AGE - 45 to 49 years,Female; Margin of Error; Total population - AGE - 45 to 49 years,Total; Estimate; Total population - AGE - 50 to 54 years,Total; Margin of Error; Total population - AGE - 50 to 54 years,Male; Estimate; Total population - AGE - 50 to 54 years,Male; Margin of Error; Total population - AGE - 50 to 54 years,Female; Estimate; Total population - AGE - 50 to 54 years,Female; Margin of Error; Total population - AGE - 50 to 54 years,Total; Estimate; Total population - AGE - 55 to 59 years,Total; Margin of Error; Total population - AGE - 55 to 59 years,Male; Estimate; Total population - AGE - 55 to 59 years,Male; Margin of Error; Total population - AGE - 55 to 59 years,Female; Estimate; Total population - AGE - 55 to 59 years,Female; Margin of Error; Total population - AGE - 55 to 59 years,Total; Estimate; Total population - AGE - 60 to 64 years,Total; Margin of Error; Total population - AGE - 60 to 64 years,Male; Estimate; Total population - AGE - 60 to 64 years,Male; Margin of Error; Total population - AGE - 60 to 64 years,Female; Estimate; Total population - AGE - 60 to 64 years,Female; Margin of Error; Total population - AGE - 60 to 64 years,Total; Estimate; Total population - AGE - 65 to 69 years,Total; Margin of Error; Total population - AGE - 65 to 69 years,Male; Estimate; Total population - AGE - 65 to 69 years,Male; Margin of Error; Total population - AGE - 65 to 69 years,Female; Estimate; Total population - AGE - 65 to 69 years,Female; Margin of Error; Total population - AGE - 65 to 69 years,Total; Estimate; Total population - AGE - 70 to 74 years,Total; Margin of Error; Total population - AGE - 70 to 74 years,Male; Estimate; Total population - AGE - 70 to 74 years,Male; Margin of Error; Total population - AGE - 70 to 74 years,Female; Estimate; Total population - AGE - 70 to 74 years,Female; Margin of Error; Total population - AGE - 70 to 74 years,Total; Estimate; Total population - AGE - 75 to 79 years,Total; Margin of Error; Total population - AGE - 75 to 79 years,Male; Estimate; Total population - AGE - 75 to 79 years,Male; Margin of Error; Total population - AGE - 75 to 79 years,Female; Estimate; Total population - AGE - 75 to 79 years,Female; Margin of Error; Total population - AGE - 75 to 79 years,Total; Estimate; Total population - AGE - 80 to 84 years,Total; Margin of Error; Total population - AGE - 80 to 84 years,Male; Estimate; Total population - AGE - 80 to 84 years,Male; Margin of Error; Total population - AGE - 80 to 84 years,Female; Estimate; Total population - AGE - 80 to 84 years,Female; Margin of Error; Total population - AGE - 80 to 84 years,Total; Estimate; Total population - AGE - 85 years and over,Total; Margin of Error; Total population - AGE - 85 years and over,Male; Estimate; Total population - AGE - 85 years and over,Male; Margin of Error; Total population - AGE - 85 years and over,Female; Estimate; Total population - AGE - 85 years and over,Female; Margin of Error; Total population - AGE - 85 years and over,Total; Estimate; Total population - SELECTED AGE CATEGORIES - 5 to 14 years,Total; Margin of Error; Total population - SELECTED AGE CATEGORIES - 5 to 14 years,Male; Estimate; Total population - SELECTED AGE CATEGORIES - 5 to 14 years,Male; Margin of Error; Total population - SELECTED AGE CATEGORIES - 5 to 14 years,Female; Estimate; Total population - SELECTED AGE CATEGORIES - 5 to 14 years,Female; Margin of Error; Total population - SELECTED AGE CATEGORIES - 5 to 14 years,Total; Estimate; Total population - SELECTED AGE CATEGORIES - 15 to 17 years,Total; Margin of Error; Total population - SELECTED AGE CATEGORIES - 15 to 17 years,Male; Estimate; Total population - SELECTED AGE CATEGORIES - 15 to 17 years,Male; Margin of Error; Total population - SELECTED AGE CATEGORIES - 15 to 17 years,Female; Estimate; Total population - SELECTED AGE CATEGORIES - 15 to 17 years,Female; Margin of Error; Total population - SELECTED AGE CATEGORIES - 15 to 17 years,Total; Estimate; Total population - SELECTED AGE CATEGORIES - 18 to 24 years,Total; Margin of Error; Total population - SELECTED AGE CATEGORIES - 18 to 24 years,Male; Estimate; Total population - SELECTED AGE CATEGORIES - 18 to 24 years,Male; Margin of Error; Total population - SELECTED AGE CATEGORIES - 18 to 24 years,Female; Estimate; Total population - SELECTED AGE CATEGORIES - 18 to 24 years,Female; Margin of Error; Total population - SELECTED AGE CATEGORIES - 18 to 24 years,Total; Estimate; Total population - SELECTED AGE CATEGORIES - 15 to 44 years,Total; Margin of Error; Total population - SELECTED AGE CATEGORIES - 15 to 44 years,Male; Estimate; Total population - SELECTED AGE CATEGORIES - 15 to 44 years,Male; Margin of Error; Total population - SELECTED AGE CATEGORIES - 15 to 44 years,Female; Estimate; Total population - SELECTED AGE CATEGORIES - 15 to 44 years,Female; Margin of Error; Total population - SELECTED AGE CATEGORIES - 15 to 44 years,Total; Estimate; Total population - SELECTED AGE CATEGORIES - 16 years and over,Total; Margin of Error; Total population - SELECTED AGE CATEGORIES - 16 years and over,Male; Estimate; Total population - SELECTED AGE CATEGORIES - 16 years and over,Male; Margin of Error; Total population - SELECTED AGE CATEGORIES - 16 years and over,Female; Estimate; Total population - SELECTED AGE CATEGORIES - 16 years and over,Female; Margin of Error; Total population - SELECTED AGE CATEGORIES - 16 years and over,Total; Estimate; Total population - SELECTED AGE CATEGORIES - 18 years and over,Total; Margin of Error; Total population - SELECTED AGE CATEGORIES - 18 years and over,Male; Estimate; Total population - SELECTED AGE CATEGORIES - 18 years and over,Male; Margin of Error; Total population - SELECTED AGE CATEGORIES - 18 years and over,Female; Estimate; Total population - SELECTED AGE CATEGORIES - 18 years and over,Female; Margin of Error; Total population - SELECTED AGE CATEGORIES - 18 years and over,Total; Estimate; Total population - SELECTED AGE CATEGORIES - 60 years and over,Total; Margin of Error; Total population - SELECTED AGE CATEGORIES - 60 years and over,Male; Estimate; Total population - SELECTED AGE CATEGORIES - 60 years and over,Male; Margin of Error; Total population - SELECTED AGE CATEGORIES - 60 years and over,Female; Estimate; Total population - SELECTED AGE CATEGORIES - 60 years and over,Female; Margin of Error; Total population - SELECTED AGE CATEGORIES - 60 years and over,Total; Estimate; Total population - SELECTED AGE CATEGORIES - 62 years and over,Total; Margin of Error; Total population - SELECTED AGE CATEGORIES - 62 years and over,Male; Estimate; Total population - SELECTED AGE CATEGORIES - 62 years and over,Male; Margin of Error; Total population - SELECTED AGE CATEGORIES - 62 years and over,Female; Estimate; Total population - SELECTED AGE CATEGORIES - 62 years and over,Female; Margin of Error; Total population - SELECTED AGE CATEGORIES - 62 years and over,Total; Estimate; Total population - SELECTED AGE CATEGORIES - 65 years and over,Total; Margin of Error; Total population - SELECTED AGE CATEGORIES - 65 years and over,Male; Estimate; Total population - SELECTED AGE CATEGORIES - 65 years and over,Male; Margin of Error; Total population - SELECTED AGE CATEGORIES - 65 years and over,Female; Estimate; Total population - SELECTED AGE CATEGORIES - 65 years and over,Female; Margin of Error; Total population - SELECTED AGE CATEGORIES - 65 years and over,Total; Estimate; Total population - SELECTED AGE CATEGORIES - 75 years and over,Total; Margin of Error; Total population - SELECTED AGE CATEGORIES - 75 years and over,Male; Estimate; Total population - SELECTED AGE CATEGORIES - 75 years and over,Male; Margin of Error; Total population - SELECTED AGE CATEGORIES - 75 years and over,Female; Estimate; Total population - SELECTED AGE CATEGORIES - 75 years and over,Female; Margin of Error; Total population - SELECTED AGE CATEGORIES - 75 years and over,Total; Estimate; Total population - SUMMARY INDICATORS - Median age (years),Total; Margin of Error; Total population - SUMMARY INDICATORS - Median age (years),Male; Estimate; Total population - SUMMARY INDICATORS - Median age (years),Male; Margin of Error; Total population - SUMMARY INDICATORS - Median age (years),Female; Estimate; Total population - SUMMARY INDICATORS - Median age (years),Female; Margin of Error; Total population - SUMMARY INDICATORS - Median age (years),Total; Estimate; Total population - SUMMARY INDICATORS - Sex ratio (males per 100 females),Total; Margin of Error; Total population - SUMMARY INDICATORS - Sex ratio (males per 100 females),Male; Estimate; Total population - SUMMARY INDICATORS - Sex ratio (males per 100 females),Male; Margin of Error; Total population - SUMMARY INDICATORS - Sex ratio (males per 100 females),Female; Estimate; Total population - SUMMARY INDICATORS - Sex ratio (males per 100 females),Female; Margin of Error; Total population - SUMMARY INDICATORS - Sex ratio (males per 100 females),Total; Estimate; Total population - SUMMARY INDICATORS - Age dependency ratio,Total; Margin of Error; Total population - SUMMARY INDICATORS - Age dependency ratio,Male; Estimate; Total population - SUMMARY INDICATORS - Age dependency ratio,Male; Margin of Error; Total population - SUMMARY INDICATORS - Age dependency ratio,Female; Estimate; Total population - SUMMARY INDICATORS - Age dependency ratio,Female; Margin of Error; Total population - SUMMARY INDICATORS - Age dependency ratio,Total; Estimate; Total population - SUMMARY INDICATORS - Old-age dependency ratio,Total; Margin of Error; Total population - SUMMARY INDICATORS - Old-age dependency ratio,Male; Estimate; Total population - SUMMARY INDICATORS - Old-age dependency ratio,Male; Margin of Error; Total population - SUMMARY INDICATORS - Old-age dependency ratio,Female; Estimate; Total population - SUMMARY INDICATORS - Old-age dependency ratio,Female; Margin of Error; Total population - SUMMARY INDICATORS - Old-age dependency ratio,Total; Estimate; Total population - SUMMARY INDICATORS - Child dependency ratio,Total; Margin of Error; Total population - SUMMARY INDICATORS - Child dependency ratio,Male; Estimate; Total population - SUMMARY INDICATORS - Child dependency ratio,Male; Margin of Error; Total population - SUMMARY INDICATORS - Child dependency ratio,Female; Estimate; Total population - SUMMARY INDICATORS - Child dependency ratio,Female; Margin of Error; Total population - SUMMARY INDICATORS - Child dependency ratio,Total; Estimate; Total population - PERCENT IMPUTED - Sex,Total; Margin of Error; Total population - PERCENT IMPUTED - Sex,Male; Estimate; Total population - PERCENT IMPUTED - Sex,Male; Margin of Error; Total population - PERCENT IMPUTED - Sex,Female; Estimate; Total population - PERCENT IMPUTED - Sex,Female; Margin of Error; Total population - PERCENT IMPUTED - Sex,Total; Estimate; Total population - PERCENT IMPUTED - Age,Total; Margin of Error; Total population - PERCENT IMPUTED - Age,Male; Estimate; Total population - PERCENT IMPUTED - Age,Male; Margin of Error; Total population - PERCENT IMPUTED - Age,Female; Estimate; Total population - PERCENT IMPUTED - Age,Female; Margin of Error; Total population - PERCENT IMPUTED - Age
3100000US10180,10180,"Abilene, TX Metro Area",160012,1005,80387,981,79625,957,7.5,0.4,7.4,0.6,7.5,0.4,6.0,0.9,6.8,1.2,5.1,1.2,7.1,0.9,6.4,1.2,7.8,1.2,9.2,1.3,8.4,1.0,10.0,2.5,7.6,1.3,8.9,0.9,6.2,2.4,6.8,0.8,7.6,1.1,6.1,1.1,6.4,0.6,7.0,1.0,5.9,0.5,6.1,0.8,5.6,1.1,6.7,1.0,6.9,1.0,7.9,1.4,5.8,1.0,6.5,0.5,6.5,0.6,6.5,0.7,6.5,0.5,6.4,0.8,6.5,0.6,5.1,0.5,5.7,0.9,4.4,0.7,5.1,0.7,4.6,1.0,5.5,0.9,3.6,0.6,3.2,0.6,3.9,0.7,3.2,0.5,2.8,0.6,3.6,0.7,3.2,0.5,2.6,0.7,3.7,0.7,1.5,0.5,1.0,0.5,2.1,0.7,1.9,0.5,1.2,0.6,2.5,0.6,13.1,0.4,13.1,0.7,13.0,0.8,4.0,0.4,4.0,0.4,4.0,0.6,12.8,0.7,13.3,1.0,12.2,1.0,43.0,0.9,45.4,1.4,40.6,1.1,78.3,0.5,78.2,0.8,78.4,0.9,75.4,0.3,75.4,0.7,75.5,0.6,18.4,0.6,15.4,1.0,21.4,0.8,15.9,0.6,13.1,0.9,18.7,0.7,13.3,0.4,10.8,0.5,15.9,0.5,6.6,0.3,4.7,0.4,8.4,0.4,34.6,0.6,33.1,0.8,35.7,0.5,101.0,2.1,(X),(X),(X),(X),61.0,1.3,(X),(X),(X),(X),21.5,0.9,(X),(X),(X),(X),39.5,0.7,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),1.4,(X),(X),(X),(X),(X)
3100000US10420,10420,"Akron, OH Metro Area",698553,*****,337592,1158,360961,1158,5.9,0.1,6.3,0.2,5.6,0.2,6.0,0.4,6.5,0.6,5.6,0.4,6.7,0.4,6.7,0.5,6.7,0.4,7.3,0.1,7.6,0.2,7.1,0.2,7.1,0.1,7.0,0.1,7.2,0.3,6.4,0.1,6.5,0.2,6.2,0.2,5.7,0.1,6.0,0.2,5.6,0.2,6.1,0.3,6.3,0.4,6.0,0.4,7.5,0.4,7.4,0.4,7.5,0.5,8.0,0.1,8.2,0.2,7.7,0.1,7.9,0.1,7.9,0.1,7.8,0.1,6.5,0.3,6.5,0.4,6.5,0.4,5.3,0.3,5.2,0.4,5.3,0.4,3.9,0.3,4.1,0.3,3.7,0.3,3.1,0.2,2.5,0.3,3.6,0.3,2.6,0.2,2.1,0.3,3.1,0.3,2.0,0.2,1.6,0.2,2.3,0.3,2.1,0.2,1.5,0.2,2.6,0.3,12.7,0.1,13.2,0.1,12.3,0.2,4.3,0.1,4.5,0.1,4.1,0.1,10.2,0.2,10.1,0.1,10.2,0.3,40.2,0.2,40.8,0.3,39.6,0.3,79.8,0.2,78.8,0.3,80.6,0.3,77.1,0.1,76.0,0.2,78.1,0.2,18.8,0.3,17.0,0.4,20.5,0.4,16.5,0.3,14.6,0.4,18.3,0.4,13.6,0.1,11.8,0.1,15.2,0.1,6.6,0.1,5.1,0.1,8.0,0.1,38.8,0.3,37.8,0.4,40.0,0.4,93.5,0.6,(X),(X),(X),(X),57.4,0.2,(X),(X),(X),(X),21.4,0.1,(X),(X),(X),(X),36.1,0.1,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),0.7,(X),(X),(X),(X),(X)
3100000US10500,10500,"Albany, GA Metro Area",163074,4336,78123,2913,84951,2878,7.3,0.5,8.6,0.8,6.1,0.8,7.0,1.2,8.1,1.8,5.9,1.3,6.8,1.1,7.4,1.7,6.4,1.3,8.9,0.8,9.0,1.5,8.8,1.1,6.9,0.7,6.4,1.2,7.5,0.8,6.7,0.9,7.0,1.3,6.5,1.1,4.9,0.5,4.9,0.6,5.0,0.6,6.5,1.2,5.7,1.3,7.3,1.6,6.3,0.9,6.4,1.2,6.3,1.2,7.5,0.6,7.2,0.8,7.7,0.9,7.2,0.5,7.8,0.8,6.6,0.6,6.1,0.8,5.7,0.9,6.5,1.0,4.9,0.8,5.6,1.2,4.3,0.9,3.8,0.6,3.5,0.9,4.0,0.7,3.2,0.6,2.8,0.8,3.7,0.8,2.4,0.4,1.9,0.5,2.8,0.7,1.4,0.3,1.2,0.5,1.6,0.6,2.0,0.5,0.8,0.5,3.1,0.8,13.8,0.9,15.5,1.3,12.3,0.7,4.9,0.5,4.2,1.1,5.5,1.1,11.0,0.8,11.2,1.2,10.8,0.9,40.4,1.0,39.4,1.7,41.3,1.4,77.3,0.9,74.7,1.5,79.6,1.1,74.0,1.0,71.7,1.8,76.2,1.3,17.8,1.1,15.8,1.4,19.6,1.4,16.0,1.0,13.7,1.3,18.2,1.3,12.8,0.8,10.1,0.9,15.3,1.1,5.8,0.6,3.9,0.8,7.6,0.8,36.1,0.9,34.0,2.6,37.8,1.1,92.0,4.3,(X),(X),(X),(X),63.3,2.7,(X),(X),(X),(X),20.9,1.5,(X),(X),(X),(X),42.4,2.1,(X),(X),(X),(X),0.2,(X),(X),(X),(X),(X),1.0,(X),(X),(X),(X),(X)
3100000US10580,10580,"Albany-Schenectady-Troy, NY Metro Area",853919,*****,415939,1382,437980,1382,5.4,0.1,5.7,0.2,5.1,0.2,5.6,0.3,6.2,0.4,5.1,0.4,6.1,0.3,6.3,0.4,6.0,0.4,8.0,0.3,8.3,0.3,7.6,0.3,7.6,0.2,8.0,0.3,7.2,0.3,6.7,0.2,6.7,0.3,6.7,0.2,5.9,0.2,5.8,0.2,5.9,0.2,6.4,0.4,6.5,0.5,6.3,0.5,7.5,0.4,7.4,0.5,7.6,0.5,7.8,0.1,8.0,0.2,7.7,0.2,7.4,0.1,7.5,0.2,7.3,0.1,6.5,0.2,6.4,0.4,6.6,0.3,5.5,0.2,5.5,0.4,5.5,0.4,3.8,0.2,3.6,0.2,4.0,0.3,2.9,0.2,2.7,0.3,3.1,0.3,2.7,0.2,2.3,0.2,3.2,0.4,2.1,0.2,1.7,0.2,2.5,0.3,2.1,0.2,1.4,0.2,2.7,0.3,11.8,0.1,12.5,0.2,11.0,0.2,4.1,0.1,4.1,0.2,4.2,0.2,11.4,0.2,12.2,0.3,10.6,0.3,42.0,0.2,42.7,0.3,41.3,0.4,81.4,0.2,80.4,0.3,82.4,0.3,78.8,0.1,77.8,0.2,79.7,0.2,19.1,0.3,17.2,0.4,21.0,0.4,16.3,0.3,14.2,0.3,18.4,0.4,13.6,0.1,11.6,0.1,15.5,0.2,6.9,0.1,5.4,0.1,8.4,0.1,38.8,0.3,37.5,0.3,40.1,0.3,95.0,0.6,(X),(X),(X),(X),53.5,0.3,(X),(X),(X),(X),20.9,0.2,(X),(X),(X),(X),32.6,0.1,(X),(X),(X),(X),0.2,(X),(X),(X),(X),(X),1.2,(X),(X),(X),(X),(X)
3100000US10740,10740,"Albuquerque, NM Metro Area",841408,3093,414792,2038,426616,2338,7.4,0.1,7.9,0.2,6.9,0.1,6.8,0.4,7.0,0.5,6.6,0.6,6.6,0.4,6.8,0.5,6.5,0.5,6.9,0.2,7.0,0.4,6.9,0.3,6.8,0.2,7.1,0.3,6.5,0.3,7.5,0.2,7.7,0.2,7.4,0.2,6.5,0.2,6.8,0.3,6.2,0.2,6.6,0.4,7.1,0.5,6.0,0.6,7.0,0.4,6.8,0.5,7.3,0.5,7.3,0.1,7.2,0.2,7.5,0.2,6.9,0.1,6.7,0.1,7.1,0.2,6.2,0.3,6.1,0.4,6.2,0.4,5.1,0.2,4.9,0.4,5.3,0.3,3.5,0.2,3.2,0.3,3.8,0.3,3.0,0.2,3.1,0.3,3.0,0.3,2.5,0.2,2.1,0.3,2.8,0.3,1.6,0.2,1.3,0.2,1.9,0.2,1.7,0.2,1.3,0.2,2.1,0.3,13.4,0.1,13.7,0.2,13.1,0.2,4.0,0.1,4.2,0.2,3.8,0.2,9.7,0.2,9.9,0.3,9.6,0.2,41.4,0.2,42.5,0.3,40.3,0.3,77.6,0.2,76.6,0.4,78.6,0.3,75.2,0.1,74.2,0.3,76.2,0.3,17.4,0.3,15.8,0.4,18.9,0.3,15.1,0.3,13.5,0.4,16.6,0.4,12.3,0.1,10.9,0.2,13.6,0.1,5.7,0.1,4.7,0.1,6.8,0.1,36.0,0.3,34.8,0.3,37.5,0.5,97.2,0.7,(X),(X),(X),(X),59.0,0.4,(X),(X),(X),(X),19.5,0.2,(X),(X),(X),(X),39.4,0.3,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),3.1,(X),(X),(X),(X),(X)
