,Year,Mode,CLUSTER_APTA4,UPT_ADJ,VRM_ADJ_BUS_log_FAC,VRM_ADJ_RAIL_log_FAC,FARE_per_UPT_cleaned_2018_BUS_log_FAC,FARE_per_UPT_cleaned_2018_RAIL_log_FAC,POP_EMP_log_FAC,TSD_POP_EMP_PCT_FAC,GAS_PRICE_2018_log_FAC,TOTAL_MED_INC_INDIV_2018_log_FAC,PCT_HH_NO_VEH_FAC,JTW_HOME_PCT_FAC,YEARS_SINCE_TNC_BUS_HINY_FAC,YEARS_SINCE_TNC_BUS_MIDLOW_FAC,YEARS_SINCE_TNC_RAIL_HINY_FAC,YEARS_SINCE_TNC_RAIL_MID_FAC,BIKE_SHARE_FAC,scooter_flag_FAC,Unknown_FAC,VRM_ADJ_log_FAC,FARE_per_UPT_cleaned_2018_log_FAC,YEARS_SINCE_TNC,POP_EMP_log_FAC_cumsum,TSD_POP_EMP_PCT_FAC_cumsum,GAS_PRICE_2018_log_FAC_cumsum,TOTAL_MED_INC_INDIV_2018_log_FAC_cumsum,PCT_HH_NO_VEH_FAC_cumsum,JTW_HOME_PCT_FAC_cumsum,BIKE_SHARE_FAC_cumsum,scooter_flag_FAC_cumsum,Unknown_FAC_cumsum,VRM_ADJ_log_FAC_cumsum,FARE_per_UPT_cleaned_2018_log_FAC_cumsum,YEARS_SINCE_TNC_cumsum,UPT_ADJ_POP_EMP_log_FAC_cumsum,UPT_ADJ_TSD_POP_EMP_PCT_FAC_cumsum,UPT_ADJ_GAS_PRICE_2018_log_FAC_cumsum,UPT_ADJ_TOTAL_MED_INC_INDIV_2018_log_FAC_cumsum,UPT_ADJ_PCT_HH_NO_VEH_FAC_cumsum,UPT_ADJ_JTW_HOME_PCT_FAC_cumsum,UPT_ADJ_BIKE_SHARE_FAC_cumsum,UPT_ADJ_scooter_flag_FAC_cumsum,UPT_ADJ_Unknown_FAC_cumsum,UPT_ADJ_VRM_ADJ_log_FAC_cumsum,UPT_ADJ_FARE_per_UPT_cleaned_2018_log_FAC_cumsum,UPT_ADJ_YEARS_SINCE_TNC_cumsum
61,2012,0,10.0,1032.661299000001,-1112310.6612620158,0.0,10286120.541312337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19681089.60611977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1032.661299000001,1032.661299000001,1032.661299000001,1032.661299000001,1032.661299000001,1032.661299000001,1032.661299000001,1032.661299000001,1032.661299000001,1032.661299000001,1032.661299000001,1032.661299000001
62,2013,0,10.0,1031.511812000001,8244938.498447102,0.0,-60981754.96096926,0.0,7234929.613736238,479581.23928396194,-4916635.667247653,570221.6980069423,-3262187.9211362186,-789506.2110032149,-19846245.42250964,0.0,0.0,0.0,-11132935.68565619,0.0,81921902.76029272,8244938.498447102,-60981754.96096926,-19846245.42250964,7.234929613736238,0.47958123928396196,-4.916635667247653,0.5702216980069423,-3.262187921136219,-0.7895062110032149,-11.13293568565619,0.0,81.92190276029272,8.244938498447102,-60.98175496096926,-19.84624542250964,1024.2768823862648,1031.032230760717,1036.4284476672487,1030.9415903019942,1034.7739999211374,1032.3013182110044,1042.6447476856572,1031.511812000001,949.5899092397084,1023.266873501554,1092.4935669609704,1051.3580574225107
63,2014,0,10.0,1020.9497259999985,-42554.895286797226,0.0,876336.061947256,0.0,2272260.1431499366,883335.3635527766,-5768488.541753655,260289.45901652463,557874.1593662268,0.0,-19824153.95734669,0.0,0.0,0.0,0.0,0.0,10223338.672816357,-42554.895286797226,876336.061947256,-19824153.95734669,9.507189756886175,1.3629166028367385,-10.685124209001309,0.8305111570234669,-2.704313761769992,-0.7895062110032149,-11.13293568565619,0.0,92.14524143310908,8.202383603160303,-60.105418899022006,-39.670399379856335,1011.4425362431123,1019.5868093971617,1031.6348502089998,1020.119214842975,1023.6540397617684,1021.7392322110016,1032.0826616856546,1020.9497259999985,928.8044845668894,1012.7473423968381,1081.0551448990204,1060.6201253798547
64,2015,0,10.0,997.3311659999996,1497949.2020632012,0.0,-11860897.96736949,0.0,2037984.3999222724,1289490.5172834338,-35871107.97676714,-1267381.6407826832,-61332.889912483966,781149.5143406846,-19621166.054989263,0.0,0.0,0.0,0.0,0.0,38403682.077104464,1497949.2020632012,-11860897.96736949,-19621166.054989263,11.545174156808446,2.652407120120172,-46.55623218576845,-0.4368704837592163,-2.7656466516824754,-0.008356696662530303,-11.13293568565619,0.0,130.54892351021354,9.700332805223505,-71.9663168663915,-59.291565434845594,985.7859918431911,994.6787588798794,1043.887398185768,997.7680364837588,1000.0968126516821,997.3395226966621,1008.4641016856558,997.3311659999996,866.7822424897861,987.6308331947761,1069.2974828663912,1056.6227314348453
65,2016,0,10.0,999.2555700000012,-1260097.3164545686,0.0,-1379866.005224499,0.0,438786.82458246447,303833.251656355,-11074738.074421776,-2298836.8140127496,-579018.1155606735,-3046484.337170274,-19167251.747616496,0.0,0.0,0.0,0.0,0.0,39519086.62542027,-1260097.3164545686,-1379866.005224499,-19167251.747616496,11.983960981390911,2.956240371776527,-57.630970260190225,-2.7357072977719663,-3.3446647672431493,-3.0548410338328043,-11.13293568565619,0.0,170.0680101356338,8.440235488768938,-73.346182871616,-78.4588171824621,987.2716090186102,996.2993296282247,1056.8865402601914,1001.9912772977731,1002.6002347672443,1002.3104110338339,1010.3885056856574,999.2555700000012,829.1875598643674,990.8153345112322,1072.6017528716172,1077.7143871824633
66,2017,0,10.0,942.661585999999,-2273424.5677918154,0.0,-9827234.53405224,0.0,1700726.4471894214,512516.7982515031,10821232.96798432,-1281589.887870758,240154.57721616325,0.0,-19204235.988347776,0.0,0.0,0.0,0.0,0.0,-37174535.28330207,-2273424.5677918154,-9827234.53405224,-19204235.988347776,13.684687428580332,3.4687571700280304,-46.80973729220591,-4.0172971856427235,-3.104510190026986,-3.0548410338328043,-11.13293568565619,0.0,132.89347485233176,6.166810920977121,-83.17341740566823,-97.66305317080986,928.9768985714187,939.192828829971,989.4713232922049,946.6788831856418,945.766096190026,945.7164270338318,953.7945216856552,942.661585999999,809.7681111476672,936.4947750790219,1025.8350034056673,1040.324639170809
67,2018,0,10.0,935.8080629999992,-501590.6352797426,0.0,2115371.192332549,0.0,962459.4918775002,-430666.1197093515,8102906.694905798,-1573577.778983392,18877.34966332891,-720698.2364322533,-18116582.081893373,0.0,0.0,0.0,0.0,0.0,3448926.7917453963,-501590.6352797426,2115371.192332549,-18116582.081893373,14.647146920457832,3.0380910503186787,-38.70683059730011,-5.590874964626115,-3.0856328403636573,-3.7755392702650576,-11.13293568565619,0.0,136.34240164407714,5.665220285697378,-81.05804621333567,-115.77963525270323,921.1609160795413,932.7699719496804,974.5148935972993,941.3989379646252,938.8936958403629,939.5836022702642,946.9409986856554,935.8080629999992,799.4656613559221,930.1428427143018,1016.8661092133348,1051.5876982527025
102,2002,1,10.0,2028.4584490000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.647146920457832,3.0380910503186787,-38.70683059730011,-5.590874964626115,-3.0856328403636573,-3.7755392702650576,-11.13293568565619,0.0,136.34240164407714,5.665220285697378,-81.05804621333567,-115.77963525270323,2013.8113020795429,2025.420357949682,2067.165279597301,2034.0493239646269,2031.5440818403642,2032.2339882702656,2039.5913846856567,2028.4584490000007,1892.1160473559235,2022.7932287143033,2109.5164952133364,2144.238084252704
103,2003,1,10.0,1999.8507299999994,0.0,81201777.36486812,0.0,-41094920.52103373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.647146920457832,3.0380910503186787,-38.70683059730011,-5.590874964626115,-3.0856328403636573,-3.7755392702650576,-11.13293568565619,0.0,136.34240164407714,5.665220285697378,-81.05804621333567,-115.77963525270323,1985.2035830795417,1996.8126389496808,2038.5575605972995,2005.4416049646256,2002.936362840363,2003.6262692702644,2010.9836656856555,1999.8507299999994,1863.5083283559222,1994.185509714302,2080.908776213335,2115.6303652527026
104,2004,1,10.0,2115.1534519999996,0.0,47852710.97523026,0.0,6472751.547082149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.647146920457832,3.0380910503186787,-38.70683059730011,-5.590874964626115,-3.0856328403636573,-3.7755392702650576,-11.13293568565619,0.0,136.34240164407714,5.665220285697378,-81.05804621333567,-115.77963525270323,2100.5063050795416,2112.115360949681,2153.8602825973,2120.7443269646255,2118.2390848403634,2118.9289912702648,2126.286387685656,2115.1534519999996,1978.8110503559224,2109.4882317143024,2196.2114982133353,2230.933087252703
105,2005,1,10.0,2507.212522999996,0.0,16441465.009724224,0.0,79447538.23277922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.647146920457832,3.0380910503186787,-38.70683059730011,-5.590874964626115,-3.0856328403636573,-3.7755392702650576,-11.13293568565619,0.0,136.34240164407714,5.665220285697378,-81.05804621333567,-115.77963525270323,2492.565376079538,2504.1744319496775,2545.9193535972963,2512.803397964622,2510.29815584036,2510.9880622702613,2518.3454586856524,2507.212522999996,2370.870121355919,2501.547302714299,2588.270569213332,2622.9921582526995
106,2006,1,10.0,2603.6477749999985,0.0,37473752.32508906,0.0,7040713.74694102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.647146920457832,3.0380910503186787,-38.70683059730011,-5.590874964626115,-3.0856328403636573,-3.7755392702650576,-11.13293568565619,0.0,136.34240164407714,5.665220285697378,-81.05804621333567,-115.77963525270323,2589.0006280795405,2600.60968394968,2642.354605597299,2609.2386499646245,2606.7334078403624,2607.4233142702637,2614.780710685655,2603.6477749999985,2467.3053733559213,2597.9825547143014,2684.7058212133343,2719.427410252702
107,2007,1,10.0,2751.026060000004,0.0,10030752.289350528,0.0,22560177.272261363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.647146920457832,3.0380910503186787,-38.70683059730011,-5.590874964626115,-3.0856328403636573,-3.7755392702650576,-11.13293568565619,0.0,136.34240164407714,5.665220285697378,-81.05804621333567,-115.77963525270323,2736.378913079546,2747.987968949685,2789.732890597304,2756.6169349646298,2754.1116928403676,2754.801599270269,2762.15899568566,2751.026060000004,2614.6836583559266,2745.3608397143066,2832.0841062133395,2866.805695252707
108,2008,1,10.0,2818.6592389999983,0.0,51078172.1929872,0.0,-9367005.580777008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.647146920457832,3.0380910503186787,-38.70683059730011,-5.590874964626115,-3.0856328403636573,-3.7755392702650576,-11.13293568565619,0.0,136.34240164407714,5.665220285697378,-81.05804621333567,-115.77963525270323,2804.0120920795403,2815.6211479496797,2857.3660695972985,2824.2501139646242,2821.744871840362,2822.4347782702635,2829.7921746856546,2818.6592389999983,2682.316837355921,2812.994018714301,2899.717285213334,2934.4388742527017
109,2009,1,10.0,2717.2693999999988,0.0,12580115.62701453,0.0,-31290351.634305228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.647146920457832,3.0380910503186787,-38.70683059730011,-5.590874964626115,-3.0856328403636573,-3.7755392702650576,-11.13293568565619,0.0,136.34240164407714,5.665220285697378,-81.05804621333567,-115.77963525270323,2702.6222530795408,2714.23130894968,2755.976230597299,2722.8602749646248,2720.3550328403626,2721.044939270264,2728.402335685655,2717.2693999999988,2580.9269983559216,2711.6041797143016,2798.3274462133345,2833.049035252702
110,2010,1,10.0,2812.7820580000016,0.0,-31209822.57596896,0.0,-521729.580265796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.647146920457832,3.0380910503186787,-38.70683059730011,-5.590874964626115,-3.0856328403636573,-3.7755392702650576,-11.13293568565619,0.0,136.34240164407714,5.665220285697378,-81.05804621333567,-115.77963525270323,2798.1349110795436,2809.743966949683,2851.488888597302,2818.3729329646276,2815.8676908403654,2816.557597270267,2823.914993685658,2812.7820580000016,2676.4396563559244,2807.1168377143044,2893.8401042133373,2928.561693252705
111,2011,1,10.0,2875.4784469999963,0.0,-32694987.25210033,0.0,-37916112.56944924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.647146920457832,3.0380910503186787,-38.70683059730011,-5.590874964626115,-3.0856328403636573,-3.7755392702650576,-11.13293568565619,0.0,136.34240164407714,5.665220285697378,-81.05804621333567,-115.77963525270323,2860.8313000795383,2872.4403559496777,2914.1852775972966,2881.0693219646223,2878.56407984036,2879.2539862702615,2886.6113826856526,2875.4784469999963,2739.136045355919,2869.813226714299,2956.536493213332,2991.2580822526998
112,2012,1,10.0,2929.500930999995,0.0,-1658358.7129010912,0.0,15722548.490804492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6269990.353179868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.647146920457832,3.0380910503186787,-38.70683059730011,-5.590874964626115,-3.0856328403636573,-3.7755392702650576,-11.13293568565619,0.0,136.34240164407714,5.665220285697378,-81.05804621333567,-115.77963525270323,2914.853784079537,2926.4628399496764,2968.2077615972953,2935.091805964621,2932.586563840359,2933.2764702702602,2940.6338666856514,2929.500930999995,2793.158529355918,2923.835710714298,3010.5589772133308,3045.2805662526985
113,2013,1,10.0,3028.731445999999,0.0,43139104.70911378,0.0,-22683948.951900247,20524380.123167302,1360498.0532658624,-13947737.538472204,1617631.063355783,-9254324.29908994,-2239707.426243147,0.0,0.0,6387786.559890511,0.0,-31582422.51111305,0.0,106602358.22310676,43139104.70911378,-22683948.951900247,6387786.559890511,35.17152704362513,4.398589103584541,-52.654568135772315,-3.9732439012703327,-12.339957139453597,-6.015246696508204,-42.71535819676924,0.0,242.94475986718393,48.804324994811154,-103.74199516523592,-109.39184869281273,2993.5599189563736,3024.3328568964143,3081.3860141357713,3032.7046899012694,3041.0714031394523,3034.746692696507,3071.446804196768,3028.731445999999,2785.786686132815,2979.927121005188,3132.473441165235,3138.1232946928117
114,2014,1,10.0,3137.384053999998,0.0,25011905.241103694,0.0,3482401.4137882823,6671824.470635016,2593654.829573714,-16937472.202499565,764263.5405765721,1638033.602453119,0.0,0.0,0.0,6604159.0291191405,0.0,0.0,0.0,78846556.55133212,25011905.241103694,3482401.4137882823,6604159.0291191405,41.84335151426015,6.992243933158255,-69.59204033827189,-3.2089803606937606,-10.701923537000479,-6.015246696508204,-42.71535819676924,0.0,321.79131641851603,73.81623023591486,-100.25959375144764,-102.7876896636936,3095.5407024857377,3130.3918100668398,3206.97609433827,3140.5930343606915,3148.085977536998,3143.399300696506,3180.099412196767,3137.384053999998,2815.5927375814817,3063.567823764083,3237.6436477514453,3240.1717436636914
115,2015,1,10.0,3049.980992999996,0.0,4418332.019426117,0.0,-51810118.90469424,6262737.131697806,3962611.364380992,-110232109.67159954,-3894670.66679437,-188476.30387352177,2400476.700928475,0.0,0.0,6841076.403588971,0.0,0.0,0.0,53990191.40766606,4418332.019426117,-51810118.90469424,6841076.403588971,48.10608864595795,10.954855297539247,-179.82415000987143,-7.103651027488131,-10.890399840874002,-3.6147699955797297,-42.71535819676924,0.0,375.7815078261821,78.23456225534098,-152.0697126561419,-95.94661326010463,3001.874904354038,3039.0261377024567,3229.8051430098676,3057.084644027484,3060.87139284087,3053.5957629955756,3092.696351196765,3049.980992999996,2674.199485173814,2971.746430744655,3202.050705656138,3145.9276062601007
116,2016,1,10.0,3072.351667999999,0.0,-1875047.189432236,0.0,-3588091.5970698507,1341872.7104687118,929165.4308868432,-33868129.04374815,-7030170.947999389,-1770720.0048160637,-9316583.739288792,0.0,0.0,6650493.737292116,0.0,0.0,0.0,70733050.66585338,-1875047.189432236,-3588091.5970698507,6650493.737292116,49.44796135642667,11.88402072842609,-213.69227905361956,-14.13382197548752,-12.661119845690065,-12.931353734868523,-42.71535819676924,0.0,446.5145584920355,76.35951506590874,-155.65780425321174,-89.29611952281252,3022.903706643572,3060.467647271573,3286.0439470536185,3086.4854899754864,3085.0127878456888,3085.2830217348674,3115.067026196768,3072.351667999999,2625.8371095079633,2995.99215293409,3228.009472253211,3161.6477875228115
117,2017,1,10.0,3093.3365620000004,0.0,11691154.974654336,0.0,-1446053.9322704885,5229122.45246141,1575804.916439968,33271401.38833868,-3940428.202658556,738388.9948073172,0.0,0.0,0.0,6699273.068811877,0.0,0.0,0.0,-33087944.48910506,11691154.974654336,-1446053.9322704885,6699273.068811877,54.67708380888808,13.459825644866058,-180.42087766528087,-18.074250178146077,-11.922730850882747,-12.931353734868523,-42.71535819676924,0.0,413.4266140029305,88.05067004056308,-157.10385818548224,-82.59684645400064,3038.659478191112,3079.876736355134,3273.7574396652813,3111.4108121781464,3105.259292850883,3106.267915734869,3136.0519201967695,3093.3365620000004,2679.90994799707,3005.2858919594373,3250.4404201854827,3175.933408454001
118,2018,1,10.0,3028.6817610000016,0.0,-16713601.034459436,0.0,-21040440.616302285,3158303.2340395134,-1413227.4762192415,26589624.43158972,-5163683.074787019,61945.87408087485,-2364965.580473768,0.0,0.0,6745030.700234843,0.0,0.0,0.0,-54285880.10964336,-16713601.034459436,-21040440.616302285,6745030.700234843,57.83538704292759,12.046598168646817,-153.83125323369114,-23.237933252933093,-11.860784976801872,-15.29631931534229,-42.71535819676924,0.0,359.1407338932871,71.33706900610363,-178.14429880178452,-75.85181575376579,2970.846373957074,3016.635162831355,3182.513014233693,3051.9196942529347,3040.5425459768035,3043.978080315344,3071.3971191967707,3028.6817610000016,2669.5410271067144,2957.344691993898,3206.826059801786,3104.5335767537676
